#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.297598    -175.597     211.611      176.18      20.701     222.808     215.088     -121.89    -1.77482    -156.516     2.27246     5.39745     3.17584    0.453009    -8.99461     21.0207    -8.61715     20.1386     30.7739    0.116714   0.0265722  -0.0134792
    0.311186    -157.416     219.058     173.673     20.3136     219.598     212.705    -125.582    -1.56409    -161.127     2.62069     6.14304     3.58332    0.359707    -9.17126      21.026    -8.78638     20.1437     30.8482      0.1084   0.0253166  -0.0155686
    0.325395    -139.888     224.745     170.913     19.8359     216.087     211.733    -129.561   -0.765044    -165.928     3.15433     7.22048     4.15667  -0.0228414    -9.31341     21.0231    -8.92257     20.1408      30.902   0.0965827    0.022035  -0.0189961
    0.340252    -121.058     234.964     167.886      19.485     212.253      212.15    -133.827  -0.0414856    -171.001     3.84798      8.5926     4.80583   -0.393727     -9.5285     20.9578    -9.12863     20.0783      30.905   0.0819681   0.0169003  -0.0239915
    0.355787    -101.891     247.334     164.496     19.2595     207.965     211.575    -138.635   0.0338333    -176.578     4.82036     10.4894     5.72555   -0.459987    -9.82523     20.8308    -9.41291     19.9567     30.8591   0.0623243  0.00704061  -0.0328302
    0.372032    -84.9024     255.894      160.74     18.9662     203.219     208.471    -143.619   -0.512963    -182.245     5.99033     12.7694     6.83135   -0.203248    -10.1034     20.7125    -9.67945     19.8433     30.8181   0.0397217 -0.00701073  -0.0462983
    0.389018    -70.5811     259.485     156.634     18.5064     198.035     219.384    -149.638    -1.04954    -188.821     7.75235     16.1683     8.45596   -0.649422    -10.5471     20.4886    -10.1045     19.6288        30.7  0.00712251   -0.031853  -0.0694825
     0.40678    -56.8619     262.184     152.218     18.0426     192.469     201.824    -156.842    -1.00529    -196.482     10.1425     20.7639     10.6398  -0.0196109    -10.5375      20.507    -10.0953     19.6464     30.7299  -0.0356444  -0.0697849   -0.106936
    0.425353     -41.253     268.589     147.344     17.7399     186.332     202.912    -166.206   -0.454807    -206.291      13.468     27.1445     13.6595    -0.41009    -10.9057      20.231     -10.448      19.382     30.5196  -0.0931048   -0.127993   -0.167652
    0.444774    -24.5066     277.838     141.737     17.5494     179.264      207.26    -179.232  0.00783929    -219.846     18.2441     36.2941     17.9779   -0.795043    -11.3889      19.826     -10.911      18.994      30.186   -0.174076   -0.216887   -0.264617
    0.465082    -11.4995     280.592     135.118        17.2     170.902     210.213     -197.27   0.0177775     -238.55     24.9809     49.1929     24.0613   -0.949909     -11.843     19.4138     -11.346     18.5991     29.8342   -0.286991   -0.348698   -0.415922
    0.486317      -5.166     270.177     127.278     16.7431      160.99     209.016    -221.865   -0.100269    -263.947     34.3071     67.0396     32.4716    -1.07565    -12.3166     18.9403    -11.7997     18.1455     29.4112   -0.442048   -0.537623   -0.645616
    0.508521    0.346727     257.446     117.957     16.5394     149.211     209.916    -253.654    0.159244    -296.731     46.4156     90.2149     43.3942    -1.51337    -13.0802     18.1381    -12.5313      17.377     28.6707   -0.641254   -0.792281   -0.978652
     0.53174     11.7664     256.867     106.632      16.661     134.891     220.471    -292.079    0.723786      -336.5     60.8745     117.911     56.4604     -2.2351    -14.2192     16.8938    -13.6225     16.1848     27.4961   -0.885273    -1.11062    -1.44063
    0.556018     23.3046     257.614      92.962     16.7732     117.584     233.002    -332.808     1.09421    -379.054     75.7119     146.405     69.9483    -2.80363    -15.4754     15.4015     -14.826     14.7552     26.0424    -1.11782     -1.4646    -2.03988
    0.581405     24.4224     236.899     77.1372      16.766     97.5375     230.835    -366.761     1.14643    -415.227      87.206     168.638     80.5784    -3.08836    -16.7449     13.6986    -16.0422     13.1237     24.3148    -1.29733    -1.79258    -2.76748
    0.607951     18.8283     201.667     59.9809     16.8163      75.829     211.245    -380.175     1.05933    -430.996     89.8665     174.163     83.4664    -3.10207    -18.1011     11.6421    -17.3415     11.1535     22.1473    -1.32536    -1.99669    -3.57985
    0.635709     18.3823     178.726     42.2823     16.8233     53.4688     183.311    -359.256     0.70086    -412.354     78.1159     152.337     73.6198    -2.63114    -19.3746     9.31108    -18.5615     8.92033     19.5785    -1.11021    -1.96902    -4.40859
    0.664735     21.6812       166.2     24.6823     16.5133     31.2562     143.434    -297.042   -0.156155    -352.075     49.3068     98.0403     48.5907     -1.4243    -20.2388     6.95271    -19.3895     6.66094     16.7954   -0.611548    -1.64245    -5.17878
    0.695086     17.5959      139.75      8.2099     15.8469     10.5029     81.0283    -197.685    -1.35891    -254.574     6.05079     16.1298     10.5772    0.357775    -20.5814     4.66132    -19.7177     4.46571     13.8755    0.122183    -1.03721    -5.82159
    0.726822     6.59183     100.657    -5.05911     14.7846    -6.14924     3.53451    -75.8507    -2.64389    -131.553    -45.3034    -81.4229    -34.8984     2.38878    -20.2626     2.62115    -19.4123     2.51115     11.0021    0.979349   -0.242452    -6.23957
    0.760008   -0.928671     73.7832    -10.9466     13.0058    -13.3535     -72.557     68.4182    -3.98127     15.8981    -102.133    -189.674    -85.5583     4.60551    -18.7828     1.44975    -17.9946     1.38891     8.79633     1.91815    0.710485    -6.21982
    0.794709    -1.33309     69.3061    -3.67502     10.1128    -3.77839    -149.792     255.022    -5.55093     209.679    -171.287    -321.644    -147.477     7.27998    -15.4417     2.00186    -14.7937     1.91785     8.11509      3.0502     1.95276    -5.41733
    0.830994     1.78409     79.4564     19.7375     6.02478     26.3543     -238.38     496.818    -7.44629      462.97    -257.765    -486.903    -225.167     10.5828    -9.99043     4.72229    -9.57118     4.52412     9.46121     4.45734     3.60346    -3.63472
